Year,YALE.SPCOMP - S&P Composite,YALE.SPCOMP - Dividend,YALE.SPCOMP - Earnings,YALE.SPCOMP - CPI,YALE.SPCOMP - Long Interest Rate,YALE.SPCOMP - Real Price,YALE.SPCOMP - Real Dividend,YALE.SPCOMP - Real Earnings,YALE.SPCOMP - Cyclically Adjusted PE Ratio
1981-10-31,119.8,6.5566699999999996,15.3,93.4,15.15,304.96122537473,16.690568594138,38.947468683084004,7.6491417133192
1981-11-30,122.9,6.59333,15.33,93.7,13.39,311.85088020277,16.730152676708,38.898893356457,7.8107525657161
1981-12-31,123.8,6.63,15.36,94.0,13.72,313.13201542552997,16.769509388297998,38.850628085106,7.8325621371419
1982-01-31,117.3,6.66,15.1767,94.3,14.59,295.74744512195,16.791798674443,38.264878519883,7.388659973376
1982-02-28,114.5,6.69,14.9933,94.6,14.43,287.77232954544996,16.813946590908998,37.682592738636,7.1818234505467
1982-03-31,110.8,6.72,14.81,94.5,13.86,278.76781693122,16.907217777778,37.261293941799,6.950673793536001
1982-04-30,116.3,6.75,14.5967,94.9,13.87,291.37224789252,16.911114989463,36.569847728397995,7.259072625426099
1982-05-31,116.4,6.78,14.3833,95.8,13.62,288.88311169102,16.826696711900002,35.696670621868,7.1926124844646
1982-06-30,109.7,6.81,14.17,97.0,14.3,268.88685747422994,16.692064716495,34.732240386598,6.692133988197599
1982-07-31,109.4,6.82333,13.9667,97.5,13.95,266.77638820513,16.638970136487,34.058370942821,6.6386531002088
1982-08-31,109.7,6.83667,13.7633,97.7,13.06,266.96033955987997,16.637372330527,33.493666740788,6.643422752166099
1982-09-30,122.4,6.85,13.56,97.9,12.34,297.25790194076,16.635756767109,32.931512665986,7.398838200323301
1982-10-31,132.7,6.856669999999999,13.2533,98.2,10.91,321.28771308554,16.601083825789,32.088337964104,7.999840994534599
1982-11-30,138.1,6.86333,12.9467,98.0,10.55,335.04433954082003,16.651121411301,31.409982264541,8.3474769381554
1982-12-31,139.4,6.87,12.64,97.6,10.54,339.58432735656004,16.735612115779,30.791577459016,8.467738401400501
1983-01-31,144.3,6.88333,12.5667,97.8,10.46,350.80207898772994,16.733794001099,30.550412238497,8.7567832241347
1983-02-28,146.8,6.896669999999999,12.4933,97.9,10.72,356.51519611849,16.749098485112,30.340948907814003,8.9104934366241
1983-03-31,151.9,6.91,12.42,97.9,10.51,368.90094203268995,16.781471424923,30.162934167518,9.2328297051905
1983-04-30,157.7,6.92,12.4767,98.6,10.4,380.26771982759004,16.686446551724,30.085518452586,9.531581284160401
1983-05-31,164.1,6.93,12.5333,99.2,10.38,393.30692313507996,16.609487978831,30.039205726563,9.8744565046684
1983-06-30,166.4,6.94,12.59,99.5,10.85,397.61698090452006,16.583304371859,30.084121331658,10.00011790313
1983-07-31,167.0,6.96,12.8267,99.9,11.38,397.4528953954,16.564503903904,30.527000319570003,10.014475995571
1983-08-31,162.4,6.98,13.0633,100.2,11.85,385.34789021956,16.562366217565,30.997014127495,9.7280569356652
1983-09-30,167.2,7.0,13.3,100.7,11.65,394.76758490566004,16.527351042701,31.401966981132002,9.9842024580288
1983-10-31,167.7,7.03,13.5433,101.0,11.54,394.77202648515,16.548881014851002,31.881431045297,10.00339179945
1983-11-30,165.2,7.06,13.7867,101.2,11.69,388.11838241107,16.586657262846,32.390264544713,9.853581649364301
1983-12-31,164.4,7.09,14.03,101.3,11.83,385.8575923001,16.640695434353002,32.929331021718,9.815010903608698
1984-01-31,166.4,7.12,14.44,101.9,11.67,388.25210598626,16.612710304220002,33.692069774288996,9.8949318092025
1984-02-29,157.3,7.15,14.85,102.4,11.84,365.22748120117006,16.601249145508,34.479517456055,9.324529645728001
1984-03-31,157.4,7.18,15.26,102.6,12.32,364.74726949318,16.638407846004,35.362409990253,9.326747066508199
1984-04-30,157.6,7.223330000000001,15.5733,103.1,12.63,363.43958680891996,16.65764004178,35.913411911494,9.3056434045948
1984-05-31,156.6,7.2666699999999995,15.8867,103.4,13.41,360.08572195358,16.708966239772998,36.529845714942,9.231831816896
1984-06-30,153.1,7.31,16.2,103.7,13.56,351.01939754098,16.759972540984002,37.142483606557,9.010185512291
1984-07-31,151.1,7.33333,16.32,104.1,13.36,345.10274759846,16.748857260399,37.273837463976996,8.868302214043302
1984-08-31,164.4,7.356669999999999,16.44,104.5,12.72,374.04185741627,16.737849824809,37.404185741627,9.6230632573732
1984-09-30,166.1,7.38,16.56,105.0,12.52,376.11011690476,16.710973285714,37.497793714286,9.6873413136281
1984-10-31,164.8,7.43,16.5867,105.3,12.16,372.10329724596,16.776259093067,37.451248546296,9.5950707030485
1984-11-30,166.3,7.48,16.6133,105.3,11.57,375.49015978157996,16.889154510921,37.511308908593996,9.6919732217831
1984-12-31,164.5,7.53,16.64,105.3,11.5,371.42592473884,17.002049928775,37.571595061728,9.5950548011335
1985-01-31,171.6,7.57333,16.5567,105.5,11.38,386.72255829384005,17.0674682541,37.312642079858,9.9970011777304
1985-02-28,180.9,7.61667,16.4733,106.0,11.51,405.75827334906,17.084172846156,36.949573047877,10.494935172607
1985-03-31,179.4,7.66,16.39,106.4,11.86,400.88101832707,17.116770347744,36.624525587406,10.373217214924999
1985-04-30,180.6,7.6866699999999994,16.13,106.9,11.43,401.67492656688995,17.096027728648,35.874953297474,10.397118719817
1985-05-31,184.9,7.71333,15.87,107.3,10.85,409.70557292637,17.091369858411,35.165102446412,10.608120467860001
1985-06-30,188.9,7.74,15.61,107.6,10.16,417.40184921004,17.10264855948,34.492550906134,10.810049845861
1985-07-31,192.5,7.7733300000000005,15.4833,107.8,10.31,424.56741071429,17.144429042741,34.14911475487,10.997563956793
1985-08-31,188.3,7.8066699999999996,15.3567,108.0,10.33,414.53504004629997,17.186076798079,33.807170735416996,10.738799808877001
1985-09-30,184.1,7.84,15.23,108.3,10.37,404.16622137581004,17.211641366574,33.435369644506004,10.471234661698
1985-10-31,186.2,7.86,15.0233,108.7,10.24,407.27224517019,17.192050735971,32.860220842456,10.552516982944
1985-11-30,197.5,7.88,14.8167,109.0,9.78,430.79959288990995,17.188358440367,32.319130774541,11.164611128667
1985-12-31,207.3,7.9,14.61,109.3,9.26,450.93487259835,17.184686413541,31.780793481244,11.690521474468
1986-01-31,208.2,7.94,14.58,109.6,9.19,451.65295209854,17.224420939781,31.628722582117,11.715007584488001
1986-02-28,219.4,7.98,14.55,109.3,8.7,477.25572140897003,17.358708554437,31.650276875572,12.388219099418
1986-03-31,232.3,8.02,14.52,108.8,7.78,507.63901953125,17.52589296875,31.7301703125,13.189022981533
1986-04-30,238.0,8.046669999999999,14.5833,108.6,7.3,521.05289594843,17.61655758925,31.927187804558,13.552504172869
1986-05-31,238.5,8.07333,14.6467,108.9,7.71,520.70912190083,17.626233019353002,31.977653231635,13.560046199232
1986-06-30,245.3,8.1,14.71,109.5,7.8,532.62078607306,17.587559589041,31.93987673516,13.888688626457
1986-07-31,240.2,8.14333,14.7567,109.5,7.3,521.54713744292,17.681642176324,32.041276615753,13.619995534084001
1986-08-31,245.0,8.18667,14.8033,109.7,7.17,530.99953281677,17.743338552346998,32.083858710802005,13.887667550866
1986-09-30,238.3,8.23,14.85,110.2,7.45,514.13495303993,17.756318352995,32.039043443739,13.467314312976999
1986-10-31,237.4,8.24667,14.7267,110.3,7.43,511.72882910245005,17.776153256505,31.744216291251,13.425918860857001
1986-11-30,245.1,8.26333,14.6033,110.4,7.25,527.8480482337001,17.795930691191,31.449707885643,13.872985596139
1986-12-31,248.6,8.28,14.48,110.5,7.11,534.90114615385,17.815693846154,31.155947692308,14.085139814742998
1987-01-31,264.5,8.3,14.6867,111.2,7.08,565.52989995504,17.746306879496,31.40176930688,14.922208103719
1987-02-28,280.9,8.32,14.8933,111.6,7.25,598.44222199821,17.725308960573003,31.729368262321,15.822318142836002
1987-03-31,292.5,8.34,15.1,112.1,7.25,620.3759310883099,17.688667573594998,32.026244647636,16.433343976070002
1987-04-30,289.3,8.4,14.8733,112.7,8.02,610.32224556344,17.721074534161,31.377483079636,16.196534453221
1987-05-31,289.1,8.46,14.6467,113.1,8.61,607.7432849248501,17.784531962865,30.790154172635003,16.160311952656
1987-06-30,301.4,8.52,14.42,113.5,8.4,631.36727621145,17.847542114537,30.206755550661,16.825207307879
1987-07-31,310.1,8.56667,14.9,113.8,8.45,647.87942245167,17.897998103625,31.129969024604996,17.306004390511998
1987-08-31,329.4,8.61333,15.38,114.4,8.76,684.59268225524,17.90110105601,31.964284921329003,18.326907245856
1987-09-30,318.7,8.66,15.86,115.0,9.42,658.89908630435,17.904192304347998,32.789894913043,17.675620449938
1987-10-31,280.2,8.71,16.4067,115.3,9.52,577.79463616652,17.960711209887,33.831917406114,15.530055563627
1987-11-30,245.0,8.76,16.9533,115.4,8.86,504.77165294626997,18.048161958406,34.928756179159,13.590885143189
1987-12-31,241.0,8.81,17.5,115.4,8.99,496.53048310225,18.151176581456,36.055118067590996,13.389028514426998
1988-01-31,250.5,8.85667,17.8633,115.7,8.67,514.76505077787,18.2000166957,36.708193738764,13.898336683569
1988-02-29,258.1,8.90333,18.2267,116.0,8.21,529.01099375,18.248583692306003,37.358096395905,14.298270962470003
1988-03-31,265.7,8.95,18.59,116.5,8.37,542.2509371244599,18.265509549356,37.93919804721,14.668946811103
1988-04-30,262.6,9.043330000000001,19.6167,117.1,8.72,533.17835311699,18.361415826708,39.829397561272,14.433316420839
1988-05-31,256.1,9.13667,20.6433,117.5,9.09,518.21072148936,18.487779588872,41.771102643191,14.031891348028
1988-06-30,270.7,9.23,21.67,118.0,8.92,545.43239766949,18.597491800847003,43.66280036017,14.766468647879998
1988-07-31,269.1,9.30667,22.0233,118.5,9.06,539.92076392405,18.672851638755,44.187428317089,14.608315717521998
1988-08-31,263.7,9.38333,22.3767,119.0,9.26,526.86318214286,18.747558221071,44.707847432143005,14.244946310676
1988-09-30,268.0,9.46,22.73,119.8,8.98,531.87877295493,18.774526836394,45.110464586811,14.369428776139998
1988-10-31,277.4,9.55,23.0733,120.2,8.8,548.70216181364,18.890070819468,45.639400108777,14.811450153278
1988-11-30,271.0,9.64,23.4167,120.3,8.96,535.5972589359901,19.052241978387002,46.280148831463,14.445530680873
1988-12-31,276.5,9.73,23.76,120.5,9.11,545.5603143153501,19.19819840249,46.880698257261,14.702086748571999
1989-01-31,285.4,9.81333,24.16,121.1,9.09,560.33081626755,19.266682583051,47.433750949628,15.088005641019
1989-02-28,294.0,9.89667,24.56,121.6,9.17,574.84192845395,19.350411115892,48.020808717105,15.466992035089
1989-03-31,292.7,9.98,24.96,122.3,9.36,569.0244760833999,19.401654497138,48.523576778414004,15.298901476006
1989-04-30,302.3,10.0867,25.0467,123.1,9.18,583.86813830219,19.481649853168,48.37568673375301,15.686673359015998
1989-05-31,313.9,10.1933,25.1333,123.8,8.86,602.84456966882,19.576220299475,48.268472197698,16.186282079507002
1989-06-30,323.7,10.3,25.22,124.1,8.28,620.16264041096,19.733318493151,48.317892465753005,16.641830807266
1989-07-31,331.9,10.4233,24.71,124.4,8.02,634.33920598875,19.921385494976,47.226639891478996,17.013332622125002
1989-08-31,346.6,10.5467,24.2,124.6,8.11,661.37107664527,20.124876901485,46.17766894061,17.734173247696
1989-09-30,347.3,10.67,23.69,125.0,8.19,660.5861326,20.29500154,45.05984878,17.714142573928
1989-10-31,347.4,10.7967,23.4267,125.6,8.01,657.61976393312,20.437890918989,44.346174219148,17.640776043979002
1989-11-30,340.2,10.9233,23.1633,125.9,7.87,642.4558105639401,20.628270298451,43.743082530381,17.242293179136
1989-12-31,348.6,11.05,22.9,126.1,7.84,657.27479500397,20.834442010309,43.177259912768,17.650134972666
1990-01-31,339.97,11.14,22.49,127.4,8.21,634.46234118917,20.789806397174,41.971521173469,17.048552339676
1990-02-28,330.45,11.23,22.08,128.0,8.47,613.80506630859,20.859527597656,41.013211875,16.507811242446
1990-03-31,338.46,11.32,21.67,128.7,8.59,625.26408752914,20.912336674437,40.03271517094,16.833460092032002
1990-04-30,338.18,11.4367,21.5333,128.9,8.79,623.7774700931,21.095143983126,39.718455842320004,16.813625750802
1990-05-31,350.25,11.5533,21.3967,129.2,8.76,644.54064967105,21.260732299342,39.374854871711,17.392115203674
1990-06-30,360.39,11.67,21.26,129.9,8.48,659.6267553695201,21.35976091224,38.912469322556,17.816776849096
1990-07-31,360.03,11.7267,21.42,130.4,8.47,656.4411252492299,21.381240850652002,39.054992369632004,17.746866537758
1990-08-31,330.75,11.7833,21.58,131.6,8.75,597.55604720745,21.288532641147,38.987934992401,16.16805661906
1990-09-30,315.41,11.84,21.74,132.7,8.89,565.1181004333099,21.213653051997,38.951420384326,15.301022038447002
1990-10-31,307.12,11.9267,21.6067,133.5,8.72,546.9674919850199,21.240939003184,38.480602074345,14.817892734245
1990-11-30,315.29,12.0133,21.4733,133.8,8.39,560.2589013266099,21.347198640321,38.157275732997,15.187345842997
1990-12-31,328.75,12.1,21.34,133.8,8.08,584.1768334267599,21.501261397607998,37.920406464873,15.846041687242
1991-01-31,325.49,12.1067,21.1833,134.6,8.09,574.9462856426401,21.385302763187,37.418229907688996,15.605920795446
1991-02-28,362.26,12.1133,21.0267,134.8,7.85,638.94749640208,21.365214785423,37.086505058791,17.354365053458
1991-03-31,372.28,12.12,20.87,135.0,8.11,655.6478160740701,21.345362444444,36.755586981481,17.818312200891
1991-04-30,379.68,12.13,20.3633,135.2,8.04,667.6912908283999,21.331372096893002,35.810150817862,18.155539195389
1991-05-31,377.99,12.14,19.8567,135.6,8.07,662.7584950036901,21.285981452802,34.816256006084,18.035623085914
1991-06-30,378.29,12.15,19.35,136.0,8.28,661.3336709375,21.2408578125,33.8280328125,18.015419202389
1991-07-31,380.23,12.1933,18.84,136.2,8.27,663.7491136747401,21.285253840492,32.888076431718,18.104077306463
1991-08-31,389.4,12.2367,18.33,136.6,7.9,677.7662360907799,21.298464563873,31.904096321376,18.512898444952
1991-09-30,387.2,12.28,17.82,137.2,7.65,670.98980174927,21.280358381924,30.880780648688003,18.357918266492
1991-10-31,386.88,12.2533,17.2033,137.4,7.53,669.45937641921,21.203180772016,29.768689232715,18.349824558196
1991-11-30,385.92,12.2267,16.5867,137.8,7.42,665.85973062409,21.095737894956,28.618406908019,18.289503975912
1991-12-31,388.51,12.2,15.97,137.9,7.09,669.8423745649,21.034405728789,27.534381925307997,18.442294943827
1992-01-31,416.08,12.24,16.0467,138.1,7.03,716.3377597393201,21.072808544533,27.626555299964,19.773759030807
1992-02-29,412.56,12.28,16.1233,138.6,7.34,707.71527662338,21.065405266955,27.658293871393,19.583668827054
1992-03-31,407.36,12.32,16.2,139.3,7.54,695.28353941134,21.027821105527998,27.65021931084,19.284238796099
1992-04-30,407.41,12.32,16.4833,139.5,7.48,694.37193496416,20.997673691756,28.093421652866997,19.301832259231
1992-05-31,414.81,12.32,16.7667,139.7,7.39,705.9720277559101,20.967612598425,28.535525174839,19.662895030137
1992-06-30,408.27,12.32,17.05,140.2,7.26,692.36345643723,20.892835092725,28.914191422967,19.315971353396
1992-07-31,415.05,12.3433,17.38,140.5,6.84,702.35839243772,20.887652922242,29.410887508896998,19.621356484621998
1992-08-31,417.93,12.3667,17.71,140.9,6.59,705.2242473917701,20.86784078726,29.884242388219,19.722757140873
1992-09-30,418.48,12.39,18.04,141.3,6.42,704.15331365888,20.847972558386,30.354917268224,19.709386168491
1992-10-31,412.5,12.3867,18.39,141.8,6.59,691.6436662552901,20.768927517102,30.834732175598997,19.370880542926
1992-11-30,422.84,12.3833,18.74,142.0,6.87,707.98230288732,20.733982715316998,31.377325598592,19.834280267397002
1992-12-31,435.64,12.38,19.09,141.9,6.77,729.92802121212,20.743065151515,31.985873484848,20.449250309211
1993-01-31,435.23,12.4133,19.34,142.6,6.6,725.6613291199201,20.696762118338,32.245686430575,20.324050272319
1993-02-28,441.7,12.4467,19.59,143.1,6.26,733.8755987072,20.679939810797,32.548387997904,20.545982989368998
1993-03-31,450.16,12.48,19.84,143.6,5.98,745.32749818942,20.663069080779998,32.848981615599,20.85585575341
1993-04-30,443.08,12.4933,19.67,144.0,5.97,731.5673879861099,20.627631236632,32.477048211806,20.458004712361
1993-05-31,445.25,12.5067,19.5,144.2,6.04,734.13063930305,20.621115477982,32.151706830791,20.518249863077
1993-06-30,448.06,12.52,19.33,144.4,5.96,737.74056416205,20.614453116343,31.827266672438,20.609003773543
1993-07-31,447.29,12.52,19.69,144.4,5.81,736.47274236496,20.614453116343,32.420014525623,20.565241538735002
1993-08-31,454.13,12.52,20.05,144.8,5.68,745.6693854109101,20.557507113259998,32.921566902624,20.812880152947
1993-09-30,459.24,12.52,20.41,145.1,5.36,752.5008208821499,20.515003652653,33.443388542385,20.994159001168
1993-10-31,463.9,12.54,20.9,145.7,5.33,757.0063158888099,20.463158442004,34.105264070007,21.1098395552
1993-11-30,462.89,12.56,21.39,145.8,5.72,754.84008846022,20.481737585734,34.880920936214,21.038559923944
1993-12-31,465.95,12.58,21.88,145.8,5.77,759.8300659293599,20.514351817558,35.679969615912,21.16539440231
1994-01-31,472.99,12.6233,22.1567,146.2,5.75,769.1999875,20.528641625,36.032333375,21.412725545956
1994-02-28,471.58,12.6667,22.4333,146.7,5.97,764.29311346285,20.529012214894,36.357811404738,21.264585221859
1994-03-31,463.81,12.71,22.71,147.2,6.48,749.1468887737799,20.529218766984002,36.681239826766,20.834105523809
1994-04-30,447.23,12.7533,23.54,147.4,6.97,721.38669289349,20.57120700865,37.970267537313,20.055952252984
1994-05-31,450.9,12.7967,24.37,147.5,7.18,726.81335237288,20.62721762322,39.282416050847004,20.197199197526
1994-06-30,454.83,12.84,25.2,148.0,7.1,730.67133400338,20.627091283784,40.483076351351,20.291473313611
1994-07-31,451.4,12.87,25.91,148.4,7.3,723.2065252695401,20.619556890162002,41.51147777965,20.068653104584
1994-08-31,464.24,12.9,26.62,149.0,7.24,740.78293865772,20.584395805369,42.477257080537,20.536266331175
1994-09-30,466.96,12.93,27.33,149.4,7.46,743.1282392235601,20.577026154618,43.493435793173,20.577167614231
1994-10-31,463.81,13.0133,28.42,149.5,7.74,737.62155202341,20.695738649331,45.197827792642,20.396469512426
1994-11-30,461.01,13.0967,29.51,149.7,7.96,732.18904694389,20.800547257348,46.868611907148,20.210175509491002
1994-12-31,455.19,13.18,30.6,149.7,7.81,722.94555926854,20.932846659987,48.599780561121996,19.912174752457
1995-01-31,465.25,13.18,31.25,150.3,7.78,735.9733412342,20.849282401863,49.433996590153,20.219818966654998
1995-02-28,481.92,13.18,31.9,150.9,7.47,759.3122258449299,20.766382670643,50.261578694499995,20.803289503078002
1995-03-31,493.15,13.18,32.55,151.4,7.2,774.4401216149299,20.697801486129,51.11634585535,21.153464910912
1995-04-30,507.91,13.2433,33.1767,151.9,7.06,794.9936721691901,20.728750563364,51.929016092329995,21.643481278126
1995-05-31,523.81,13.3067,33.8033,152.2,6.63,818.26469794678,20.78693201002,52.805496390112,22.196184901475
1995-06-30,539.35,13.37,34.43,152.5,6.17,840.8829013934401,20.844728639344,53.678684147541,22.719129744095
1995-07-31,557.37,13.44,34.68,152.5,6.28,868.97729257377,20.953863344262,54.06845095082,23.377204645149998
1995-08-31,559.11,13.51,34.93,152.9,6.49,869.4096507684799,21.007895372793,54.315750212557,23.284855574561
1995-09-30,578.77,13.58,35.18,153.2,6.2,898.21836140666,21.075393244125,54.59737366188,23.946811039308
1995-10-31,582.92,13.65,34.7733,153.7,6.04,901.7159897852999,21.115115728692,53.790641301724,23.927562322815
1995-11-30,595.53,13.72,34.3667,153.6,5.93,921.8220889160199,21.237215690104,53.196284289876004,24.348396754123996
1995-12-31,614.57,13.79,33.96,153.5,5.71,951.91387894137,21.359474739414,52.600997980456,25.028209341893
1996-01-31,614.42,13.8933,33.9867,154.4,5.65,946.1341758743499,21.394039819139,52.33550078967,24.763281376774998
1996-02-29,649.54,13.9967,34.0133,154.9,5.81,996.9862423176199,21.483692055681,52.207396243221,25.976917884115
1996-03-31,647.07,14.1,34.04,155.7,6.27,988.0918901252401,21.531048651251997,51.979921708414004,25.63076763421
1996-04-30,647.17,14.1567,34.33,156.3,6.51,984.4509473288499,21.534645805662,52.221519881638,25.425030747463
1996-05-31,661.23,14.2133,34.62,156.6,6.74,1003.9116030172,21.579324572637,52.561770785441,25.814879754822996
1996-06-30,668.5,14.27,34.91,156.7,6.91,1014.301569081,21.651583232291003,52.968239007658006,25.967510735323
1996-07-31,644.07,14.4,35.2733,157.0,6.87,975.3670958121,21.807080254777002,53.417200274363005,24.859209199012998
1996-08-31,662.68,14.53,35.6367,157.3,6.64,1001.63576459,21.961984154482003,53.864600187063,25.413341086949
1996-09-30,674.88,14.66,36.0,157.8,6.83,1016.843791635,22.08826752218,54.241311787072,25.680932266855002
1996-10-31,701.46,14.74,36.91,158.3,6.53,1053.5537038219,22.138655938091997,55.436756490840004,26.484306107854
1996-11-30,735.67,14.82,37.82,158.6,6.2,1102.845169877,22.216707786885,56.696078846154,27.586481013694
1996-12-31,743.25,14.9,38.73,158.6,6.3,1114.2083712957,22.336636034048,58.060262657629,27.724814914313
1997-01-31,766.22,14.9533,39.2333,159.1,6.58,1145.0329554054,22.346090277027002,58.629925412161995,28.333753035874
1997-02-28,798.39,15.0067,39.7367,159.6,6.42,1189.3697369831,22.355634253916,59.196167822212,29.266541764393
1997-03-31,792.16,15.06,40.24,160.0,6.69,1177.13862025,22.37894821875,59.796074125,28.803346121045
1997-04-30,763.93,15.0933,40.3433,160.2,6.89,1133.7720222066,22.400431011704,59.874733056024,27.586005570928997
1997-05-31,833.09,15.1267,40.4467,160.1,6.71,1237.1867829325,22.464023466115,60.065686364304,29.929273986932
1997-06-30,876.29,15.16,40.55,160.3,6.49,1299.7176465845,22.485386712413998,60.143959840923,31.25750725508
1997-07-31,925.29,15.2167,40.58,160.5,6.22,1370.6845389252,22.541360463706997,60.113454797508,32.767624144174
1997-08-31,927.24,15.2733,40.61,160.8,6.3,1371.0105479478,22.582994048973998,60.04566061878101,32.587258879653
1997-09-30,937.02,15.33,40.64,161.2,6.21,1382.0332934553,22.610585034119,59.940911662531,32.667553729588
1997-10-31,951.16,15.3867,40.3333,161.6,6.03,1399.4162220916,22.638039430229,59.341303577196996,32.902472350457
1997-11-30,938.92,15.4433,40.0267,161.5,5.88,1382.2631989473998,22.735382418421,58.926675739474,32.337553216029
1997-12-31,962.37,15.5,39.72,161.3,5.81,1418.5426278208,22.847148946062998,58.547661686299,33.03175764629
1998-01-31,963.36,15.55,39.66,161.6,5.54,1417.365755198,22.878298344678,58.35069532797,32.860927821801
1998-02-28,1023.74,15.6,39.6,161.9,5.57,1503.4102469734,22.909332303891002,58.15445892526301,34.710686974798996
1998-03-31,1076.83,15.65,39.54,162.2,5.65,1578.4505421239,22.940251464242,57.958948427867,36.29797887282
1998-04-30,1112.2,15.75,39.35,162.5,5.64,1627.2871972307998,23.044212692308,57.573953615385,37.278009434116996
1998-05-31,1108.42,15.85,39.16,162.8,5.65,1618.7680912469,23.147790770885,57.190377702702996,36.957661069462
1998-06-30,1108.39,15.95,38.97,163.0,5.5,1616.738113635,23.265252223926,56.843064524540004,36.803348479097
1998-07-31,1156.58,16.0167,38.6767,163.2,5.46,1684.9623682292001,23.333912710938,56.346110106771,38.260739146983
1998-08-31,1074.62,16.0833,38.3833,163.4,5.34,1563.6427986842002,23.402259611842,55.850226717104995,35.424411656993
1998-09-30,1020.64,16.15,38.09,163.6,4.81,1483.2828237164001,23.470584734107998,55.355701084962995,33.533311653088
1998-10-31,1032.47,16.1667,37.9633,164.0,4.53,1496.815513064,23.437550103200998,55.03700482057901,33.774062553056
1998-11-30,1144.43,16.1833,37.8367,164.0,4.83,1659.1286697104001,23.461615826676997,54.853467435518,37.370451874618
1998-12-31,1190.05,16.2,37.71,163.9,4.65,1726.3185502592999,23.500155887736,54.70314064978599,38.821374156254
1999-01-31,1248.77,16.28333333,37.93333333,164.3,4.72,1807.0891385727,23.563534358129996,54.893146576632994,40.578254936431996
1999-02-28,1246.58,16.36666667,38.15666667,164.5,5.0,1801.7267841641,23.655330349295998,55.149198875132,40.401449035811
1999-03-31,1281.66,16.45,38.38,165.0,5.23,1846.8157446364,23.70372719697,55.303893606061,41.357422202143
1999-04-30,1334.76,16.37,39.26,166.2,5.18,1909.443648556,23.418136988568,56.163473315283,42.705869357337
1999-05-31,1332.07,16.29,40.14,166.2,5.54,1905.5954635529001,23.30369282491,57.422359115523,42.558029878412
1999-06-30,1322.55,16.21,41.02,166.2,5.9,1891.9766080776,23.189248661251998,58.681244915764,42.18201484395
1999-07-31,1380.99,16.293333333333003,42.0,166.7,5.79,1969.6525205309,23.238549930014,59.902972405519,43.829424543234
1999-08-31,1327.49,16.376666666667,42.98,167.1,5.94,1888.8152935218,23.301492634151,61.153968252543,41.932037484385
1999-09-30,1318.17,16.46,43.96,167.9,5.92,1866.617827978,23.308472692079,62.250331685527,41.324753856355
1999-10-31,1300.01,16.466666666667,45.363333333332996,168.2,6.11,1837.6186241231,23.276323523583002,64.122973043004,40.554128590775
1999-11-30,1391.0,16.473333333333002,46.76666666666701,168.3,6.03,1965.0685101010001,23.271911279461,66.067364478114,43.209643421084
1999-12-31,1428.68,16.48,48.17,168.3,6.28,2018.2991222222,23.281329292929,68.049856313131,44.199317812881006
2000-01-31,1425.59,16.573333333333,49.093333333333,168.8,6.66,2007.9684290432,23.3438296406,69.148817969984,43.774386575125
2000-02-29,1388.87,16.666666666667,50.01666666666701,169.8,6.52,1944.7267741019,23.337038672949,70.034453057519,42.187405995545
2000-03-31,1442.21,16.76,50.94,171.2,6.26,2002.9007279644,23.275817114486,70.744040800234,43.222625071215
2000-04-30,1461.36,16.74,51.26666666666701,171.3,5.99,2028.3109488616,23.234470140105,71.15614312123,43.530562018961
2000-05-31,1418.48,16.72,51.593333333333,171.5,6.44,1966.499202449,23.179647696792998,71.526034101069,41.968025226788995
2000-06-30,1461.96,16.7,51.92,172.4,6.1,2016.1967528422,23.031058149652,71.60314605568401,42.784008198938
2000-07-31,1473.0,16.58,52.513333333332994,172.8,6.05,2026.7197092014,22.812635966435,72.253773022762,42.760117414180996
2000-08-31,1485.46,16.46,53.106666666667,172.8,5.83,2043.8635839988,22.647526417824,73.07014801311699,42.871582791573
2000-09-30,1468.05,16.34,53.7,173.7,5.8,2009.4430908895001,22.365927662637,73.503691278066,41.899967827693
2000-10-31,1390.14,16.316666666667,52.466666666667,174.0,5.74,1899.5204516379001,22.295482495211,71.691704693487,39.371529686917
2000-11-30,1378.04,16.293333333333003,51.23333333333299,174.1,5.72,1881.9051683515,22.250811449359002,69.96623812942799,38.783935493243
2000-12-31,1330.93,16.27,50.0,174.0,5.24,1818.6144954454,22.231716048851,68.321192528736,37.275951962007
2001-01-31,1335.63,16.17,48.48,175.1,5.16,1813.5715798544,21.956269660194,65.828073786408,36.980559588832
2001-02-28,1305.75,16.07,46.96,175.8,5.1,1765.9396021757998,21.733600924346,63.51026131968099,35.836294026225
2001-03-31,1185.85,15.97,45.44,176.2,4.89,1600.1420422106,21.549326149262,61.315051986379004,32.327302324791
2001-04-30,1189.84,15.876666666666999,42.556666666667,176.9,5.14,1599.1728731486999,21.338612459959,57.19715836159799,32.174688337715004
2001-05-31,1270.37,15.783333333333001,39.673333333333,177.7,5.39,1699.7203875492,21.117669222472,53.081837188145,34.075473911493
2001-06-30,1238.71,15.69,36.79,178.0,5.28,1654.5668679916,20.957410660112,49.141054058989,33.069338125322
2001-07-31,1204.45,15.706666666667,33.963333333333004,177.5,5.24,1613.3370252817,21.03877029108,45.493215300469,32.163257928397
2001-08-31,1178.5,15.723333333333,31.136666666666997,177.5,4.97,1578.5775119717998,21.061094962441,41.706951037559,31.404532382532
