DATE,ML.BBY - VALUE,ML.CCCTRI - VALUE,ML.BBBEY - VALUE,ML.IGEM - VALUE,ML.BBTRI - VALUE,ML.AAATRI - VALUE,ML.BBBTRI - VALUE,ML.TRI - VALUE,ML.AEY - VALUE,ML.EMCBI - VALUE,ML.CCCY - VALUE,ML.ATRI - VALUE,ML.AAY - VALUE,ML.EMHG - VALUE,ML.HYOAS - VALUE,ML.AATRI - VALUE,ML.EMCTRI - VALUE,ML.USTRI - VALUE,ML.BOAS - VALUE,ML.USEY - VALUE,ML.AAOAS - VALUE,ML.AAAEY - VALUE,ML.BTRI - VALUE,ML.EEMCBI - VALUE,ML.BEY - VALUE,ML.EMHGY - VALUE
1991-03-15,,,,,,125.94,124.04,493.39,,,,126.21,,,,126.37,,,,,,,,,,
1991-03-18,,,,,,125.7,123.96,492.63,,,,126.01,,,,126.13,,,,,,,,,,
1991-03-19,,,,,,125.12,123.65,490.5,,,,125.41,,,,125.42,,,,,,,,,,
1991-03-20,,,,,,125.39,123.87,491.75,,,,125.77,,,,125.81,,,,,,,,,,
1991-03-21,,,,,,125.74,124.12,493.07,,,,126.11,,,,126.21,,,,,,,,,,
1991-03-22,,,,,,125.78,124.16,493.26,,,,126.17,,,,126.26,,,,,,,,,,
1991-03-25,,,,,,125.93,124.37,494.09,,,,126.39,,,,126.47,,,,,,,,,,
1991-03-26,,,,,,125.92,124.5,494.3,,,,126.48,,,,126.44,,,,,,,,,,
1991-03-27,,,,,,126.38,124.76,496.08,,,,126.91,,,,126.98,,,,,,,,,,
1991-03-28,,,,,,127.04,125.41,498.63,,,,127.58,,,,127.8,,,,,,,,,,
1991-03-31,,,,,,127.13,125.51,499.01,,,,127.68,,,,127.89,,,,,,,,,,
1991-04-01,,,,,,127.11,125.53,498.89,,,,127.64,,,,127.83,,,,,,,,,,
1991-04-02,,,,,,127.32,125.74,499.93,,,,127.93,,,,128.1,,,,,,,,,,
1991-04-03,,,,,,127.29,125.67,499.56,,,,127.82,,,,128.0,,,,,,,,,,
1991-04-04,,,,,,127.71,125.99,501.25,,,,128.26,,,,128.53,,,,,,,,,,
1991-04-05,,,,,,127.84,126.09,501.57,,,,128.35,,,,128.62,,,,,,,,,,
1991-04-08,,,,,,127.99,126.25,502.26,,,,128.53,,,,128.8,,,,,,,,,,
1991-04-09,,,,,,127.81,126.2,501.64,,,,128.36,,,,128.58,,,,,,,,,,
1991-04-10,,,,,,127.41,125.99,500.24,,,,127.97,,,,128.12,,,,,,,,,,
1991-04-11,,,,,,127.36,126.02,500.22,,,,127.97,,,,128.07,,,,,,,,,,
1991-04-12,,,,,,127.99,126.39,502.51,,,,128.57,,,,128.79,,,,,,,,,,
1991-04-15,,,,,,128.49,126.7,504.27,,,,129.02,,,,129.39,,,,,,,,,,
1991-04-16,,,,,,128.3,126.87,503.87,,,,128.87,,,,129.16,,,,,,,,,,
1991-04-17,,,,,,128.71,127.11,505.41,,,,129.27,,,,129.65,,,,,,,,,,
1991-04-18,,,,,,128.15,126.83,503.37,,,,128.73,,,,128.96,,,,,,,,,,
1991-04-19,,,,,,127.9,126.74,502.59,,,,128.51,,,,128.69,,,,,,,,,,
1991-04-22,,,,,,127.48,126.6,501.3,,,,128.19,,,,128.2,,,,,,,,,,
1991-04-23,,,,,,127.52,126.64,501.45,,,,128.23,,,,128.23,,,,,,,,,,
1991-04-24,,,,,,128.02,126.82,503.33,,,,128.77,,,,128.87,,,,,,,,,,
1991-04-25,,,,,,128.16,126.93,503.86,,,,128.91,,,,129.03,,,,,,,,,,
1991-04-26,,,,,,128.02,126.88,503.35,,,,128.78,,,,128.83,,,,,,,,,,
1991-04-29,,,,,,128.17,127.29,504.47,,,,129.06,,,,129.04,,,,,,,,,,
1991-04-30,,,,,,128.51,127.62,505.92,,,,129.48,,,,129.39,,,,,,,,,,
1991-05-01,,,,,,128.72,127.78,506.95,,,,129.79,,,,129.78,,,,,,,,,,
1991-05-02,,,,,,129.03,127.97,508.15,,,,130.12,,,,130.17,,,,,,,,,,
1991-05-03,,,,,,128.63,127.77,506.67,,,,129.73,,,,129.66,,,,,,,,,,
1991-05-06,,,,,,128.49,127.79,506.37,,,,129.64,,,,129.49,,,,,,,,,,
1991-05-07,,,,,,128.57,127.86,506.72,,,,129.72,,,,129.6,,,,,,,,,,
1991-05-08,,,,,,128.6,127.92,506.92,,,,129.78,,,,129.66,,,,,,,,,,
1991-05-09,,,,,,128.59,127.96,506.97,,,,129.78,,,,129.64,,,,,,,,,,
1991-05-10,,,,,,128.27,127.8,505.88,,,,129.49,,,,129.26,,,,,,,,,,
1991-05-13,,,,,,128.4,127.97,506.47,,,,129.65,,,,129.39,,,,,,,,,,
1991-05-14,,,,,,128.03,127.64,505.06,,,,129.32,,,,128.97,,,,,,,,,,
1991-05-15,,,,,,128.19,127.75,505.72,,,,129.49,,,,129.17,,,,,,,,,,
1991-05-16,,,,,,128.21,127.66,505.76,,,,129.55,,,,129.18,,,,,,,,,,
1991-05-17,,,,,,128.43,127.91,506.55,,,,129.7,,,,129.44,,,,,,,,,,
1991-05-20,,,,,,128.49,128.0,506.91,,,,129.77,,,,129.52,,,,,,,,,,
1991-05-21,,,,,,128.63,128.11,507.46,,,,129.91,,,,129.67,,,,,,,,,,
1991-05-22,,,,,,128.77,128.2,507.96,,,,130.05,,,,129.82,,,,,,,,,,
1991-05-23,,,,,,128.57,128.14,507.3,,,,129.87,,,,129.55,,,,,,,,,,
1991-05-24,,,,,,128.67,128.23,507.77,,,,130.01,,,,129.68,,,,,,,,,,
1991-05-28,,,,,,128.97,128.56,508.97,,,,130.3,,,,130.01,,,,,,,,,,
1991-05-29,,,,,,129.07,128.64,509.39,,,,130.4,,,,130.14,,,,,,,,,,
1991-05-30,,,,,,129.35,128.86,510.57,,,,130.71,,,,130.48,,,,,,,,,,
1991-05-31,,,,,,129.25,128.91,510.31,,,,130.64,,,,130.41,,,,,,,,,,
1991-06-03,,,,,,128.73,128.64,508.39,,,,130.1,,,,129.78,,,,,,,,,,
1991-06-04,,,,,,128.82,128.73,508.77,,,,130.21,,,,129.87,,,,,,,,,,
1991-06-05,,,,,,128.53,128.58,507.72,,,,129.93,,,,129.52,,,,,,,,,,
1991-06-06,,,,,,128.17,128.11,506.22,,,,129.59,,,,129.14,,,,,,,,,,
1991-06-07,,,,,,127.88,127.98,505.27,,,,129.35,,,,128.84,,,,,,,,,,
1991-06-10,,,,,,127.86,128.02,505.21,,,,129.31,,,,128.77,,,,,,,,,,
1991-06-11,,,,,,127.93,128.08,505.54,,,,129.4,,,,128.86,,,,,,,,,,
1991-06-12,,,,,,127.54,127.87,504.13,,,,129.03,,,,128.4,,,,,,,,,,
1991-06-13,,,,,,127.62,127.93,504.43,,,,129.11,,,,128.52,,,,,,,,,,
1991-06-14,,,,,,127.97,127.96,505.59,,,,129.46,,,,128.92,,,,,,,,,,
1991-06-17,,,,,,128.05,128.15,506.03,,,,129.54,,,,129.02,,,,,,,,,,
1991-06-18,,,,,,127.98,128.14,505.81,,,,129.49,,,,128.92,,,,,,,,,,
1991-06-19,,,,,,127.94,128.12,505.62,,,,129.45,,,,128.83,,,,,,,,,,
1991-06-20,,,,,,128.33,128.37,507.1,,,,129.85,,,,129.28,,,,,,,,,,
1991-06-21,,,,,,128.08,128.27,506.31,,,,129.62,,,,129.01,,,,,,,,,,
1991-06-24,,,,,,128.1,128.33,506.37,,,,129.63,,,,129.02,,,,,,,,,,
1991-06-25,,,,,,128.12,128.35,506.57,,,,129.66,,,,129.04,,,,,,,,,,
1991-06-26,,,,,,128.14,128.35,506.59,,,,129.67,,,,129.06,,,,,,,,,,
1991-06-27,,,,,,128.25,128.42,507.16,,,,129.86,,,,129.19,,,,,,,,,,
1991-06-28,,,,,,128.86,128.91,509.67,,,,130.54,,,,129.95,,,,,,,,,,
1991-06-30,,,,,,128.92,128.98,509.93,,,,130.61,,,,130.01,,,,,,,,,,
1991-07-01,,,,,,128.83,128.94,509.62,,,,130.52,,,,129.92,,,,,,,,,,
1991-07-02,,,,,,128.77,128.93,509.37,,,,130.45,,,,129.83,,,,,,,,,,
1991-07-03,,,,,,128.93,129.01,509.98,,,,130.61,,,,130.08,,,,,,,,,,
1991-07-05,,,,,,128.63,128.81,508.79,,,,130.28,,,,129.69,,,,,,,,,,
1991-07-08,,,,,,128.55,128.84,508.51,,,,130.2,,,,129.56,,,,,,,,,,
1991-07-09,,,,,,128.47,128.82,508.26,,,,130.14,,,,129.45,,,,,,,,,,
1991-07-10,,,,,,128.56,128.88,508.57,,,,130.21,,,,129.53,,,,,,,,,,
1991-07-11,,,,,,128.86,129.06,509.63,,,,130.48,,,,129.84,,,,,,,,,,
1991-07-12,,,,,,129.22,129.3,511.12,,,,130.91,,,,130.31,,,,,,,,,,
1991-07-15,,,,,,129.27,129.39,511.35,,,,130.96,,,,130.35,,,,,,,,,,
1991-07-16,,,,,,129.3,129.42,511.44,,,,130.98,,,,130.37,,,,,,,,,,
1991-07-17,,,,,,129.05,129.31,510.41,,,,130.61,,,,130.11,,,,,,,,,,
1991-07-18,,,,,,129.06,129.3,510.33,,,,130.59,,,,130.06,,,,,,,,,,
1991-07-19,,,,,,129.32,129.45,511.26,,,,130.85,,,,130.35,,,,,,,,,,
1991-07-22,,,,,,129.36,129.55,511.61,,,,130.9,,,,130.39,,,,,,,,,,
1991-07-23,,,,,,129.27,129.5,511.25,,,,130.8,,,,130.27,,,,,,,,,,
1991-07-24,,,,,,129.72,129.86,513.03,,,,131.25,,,,130.83,,,,,,,,,,
1991-07-25,,,,,,130.13,130.22,514.57,,,,131.64,,,,131.26,,,,,,,,,,
1991-07-26,,,,,,130.12,130.24,514.62,,,,131.66,,,,131.26,,,,,,,,,,
1991-07-29,,,,,,130.3,130.42,515.44,,,,131.89,,,,131.49,,,,,,,,,,
1991-07-30,,,,,,130.27,130.45,515.34,,,,131.87,,,,131.42,,,,,,,,,,
1991-07-31,,,,,,130.74,130.72,516.68,,,,132.19,,,,131.88,,,,,,,,,,
1991-08-01,,,,,,130.72,130.66,516.22,,,,132.05,,,,131.75,,,,,,,,,,
1991-08-02,,,,,,131.69,131.24,519.91,,,,133.04,,,,132.92,,,,,,,,,,
1991-08-05,,,,,,131.84,131.48,520.54,,,,133.18,,,,133.08,,,,,,,,,,
1991-08-06,,,,,,132.36,132.01,522.73,,,,133.74,,,,133.7,,,,,,,,,,
1991-08-07,,,,,,132.51,132.11,523.32,,,,133.89,,,,133.87,,,,,,,,,,
1991-08-08,,,,,,132.4,132.09,522.89,,,,133.77,,,,133.69,,,,,,,,,,
1991-08-09,,,,,,132.31,132.05,522.6,,,,133.71,,,,133.55,,,,,,,,,,
1991-08-12,,,,,,132.53,132.26,523.54,,,,133.95,,,,133.81,,,,,,,,,,
1991-08-13,,,,,,132.84,132.46,524.73,,,,134.27,,,,134.19,,,,,,,,,,
1991-08-14,,,,,,133.43,132.81,526.88,,,,134.84,,,,134.88,,,,,,,,,,
1991-08-15,,,,,,133.42,133.07,526.96,,,,134.81,,,,134.79,,,,,,,,,,
1991-08-16,,,,,,133.56,133.18,527.39,,,,134.96,,,,134.97,,,,,,,,,,
1991-08-19,,,,,,133.6,133.25,527.48,,,,134.96,,,,134.94,,,,,,,,,,
1991-08-20,,,,,,133.75,133.38,528.16,,,,135.15,,,,135.14,,,,,,,,,,
1991-08-21,,,,,,133.85,133.42,528.4,,,,135.2,,,,135.25,,,,,,,,,,
1991-08-22,,,,,,134.08,133.63,529.24,,,,135.39,,,,135.5,,,,,,,,,,
1991-08-23,,,,,,133.48,133.29,526.94,,,,134.76,,,,134.79,,,,,,,,,,
1991-08-26,,,,,,133.33,133.24,526.49,,,,134.64,,,,134.63,,,,,,,,,,
1991-08-27,,,,,,133.44,133.23,526.74,,,,134.72,,,,134.72,,,,,,,,,,
1991-08-28,,,,,,134.02,133.6,529.01,,,,135.33,,,,135.44,,,,,,,,,,
1991-08-29,,,,,,134.52,133.86,530.82,,,,135.78,,,,136.06,,,,,,,,,,
1991-08-30,,,,,,133.94,133.66,528.76,,,,135.17,,,,135.37,,,,,,,,,,
1991-08-31,,,,,,133.97,133.7,528.89,,,,135.2,,,,135.4,,,,,,,,,,
1991-09-03,,,,,,134.11,133.81,529.47,,,,135.36,,,,135.57,,,,,,,,,,
1991-09-04,,,,,,134.08,133.83,529.36,,,,135.32,,,,135.5,,,,,,,,,,
1991-09-05,,,,,,134.04,133.82,529.22,,,,135.29,,,,135.43,,,,,,,,,,
1991-09-06,,,,,,134.39,134.07,530.62,,,,135.66,,,,135.85,,,,,,,,,,
1991-09-09,,,,,,134.78,134.35,532.13,,,,136.06,,,,136.3,,,,,,,,,,
1991-09-10,,,,,,134.77,134.38,532.16,,,,136.07,,,,136.28,,,,,,,,,,
1991-09-11,,,,,,134.72,134.4,532.01,,,,136.04,,,,136.2,,,,,,,,,,
1991-09-12,,,,,,135.17,134.69,533.69,,,,136.47,,,,136.72,,,,,,,,,,
1991-09-13,,,,,,135.32,134.92,534.17,,,,136.59,,,,136.9,,,,,,,,,,
1991-09-16,,,,,,135.59,135.14,535.41,,,,136.88,,,,137.23,,,,,,,,,,
1991-09-17,,,,,,135.62,135.21,535.68,,,,136.95,,,,137.31,,,,,,,,,,
1991-09-18,,,,,,135.67,135.23,535.86,,,,137.0,,,,137.36,,,,,,,,,,
1991-09-19,,,,,,135.75,135.27,536.07,,,,137.06,,,,137.43,,,,,,,,,,
1991-09-20,,,,,,135.93,135.38,536.8,,,,137.25,,,,137.66,,,,,,,,,,
1991-09-23,,,,,,136.09,135.52,537.43,,,,137.42,,,,137.82,,,,,,,,,,
1991-09-24,,,,,,136.07,135.53,537.39,,,,137.41,,,,137.79,,,,,,,,,,
1991-09-25,,,,,,136.11,135.56,537.51,,,,137.44,,,,137.83,,,,,,,,,,
1991-09-26,,,,,,136.22,135.63,537.93,,,,137.56,,,,137.93,,,,,,,,,,
1991-09-27,,,,,,136.64,135.92,539.6,,,,138.02,,,,138.44,,,,,,,,,,
1991-09-30,,,,,,136.91,136.07,540.06,,,,138.03,,,,138.6,,,,,,,,,,
1991-10-01,,,,,,137.01,136.15,540.33,,,,138.09,,,,138.67,,,,,,,,,,
1991-10-02,,,,,,136.98,136.15,540.27,,,,138.07,,,,138.64,,,,,,,,,,
1991-10-03,,,,,,,136.21,540.45,,,,138.12,,,,138.66,,,,,,,,,,
1991-10-04,,,,,,137.65,136.61,542.27,,,,138.57,,,,139.16,,,,,,,,,,
1991-10-07,,,,,,137.84,136.76,542.92,,,,138.74,,,,139.35,,,,,,,,,,
1991-10-08,,,,,,137.7,136.71,542.54,,,,138.65,,,,139.21,,,,,,,,,,
1991-10-09,,,,,,137.13,136.43,540.64,,,,138.14,,,,138.55,,,,,,,,,,
1991-10-10,,,,,,136.66,136.19,538.87,,,,137.68,,,,137.95,,,,,,,,,,
1991-10-11,,,,,,137.37,136.59,541.44,,,,138.37,,,,138.75,,,,,,,,,,
1991-10-14,,,,,,137.58,136.75,542.19,,,,138.55,,,,138.97,,,,,,,,,,
1991-10-15,,,,,,137.62,136.79,542.32,,,,138.59,,,,138.99,,,,,,,,,,
1991-10-16,,,,,,137.7,137.0,542.73,,,,138.66,,,,139.06,,,,,,,,,,
1991-10-17,,,,,,137.05,136.67,540.5,,,,138.07,,,,138.34,,,,,,,,,,
1991-10-18,,,,,,137.19,136.74,540.94,,,,138.18,,,,138.46,,,,,,,,,,
1991-10-21,,,,,,136.72,136.5,539.18,,,,137.74,,,,137.85,,,,,,,,,,
1991-10-22,,,,,,136.41,136.36,538.16,,,,137.46,,,,137.54,,,,,,,,,,
1991-10-23,,,,,,136.38,136.05,537.7,,,,137.41,,,,137.48,,,,,,,,,,
1991-10-24,,,,,,136.78,136.26,539.09,,,,137.78,,,,137.91,,,,,,,,,,
1991-10-25,,,,,,136.68,136.23,538.93,,,,137.73,,,,137.85,,,,,,,,,,
1991-10-28,,,,,,136.96,136.43,539.84,,,,137.98,,,,138.1,,,,,,,,,,
1991-10-29,,,,,,137.91,136.97,543.36,,,,138.9,,,,139.22,,,,,,,,,,
1991-10-30,,,,,,138.12,137.16,544.23,,,,139.15,,,,139.46,,,,,,,,,,
1991-10-31,,,,,,138.22,137.67,545.41,,,,139.41,,,,139.65,,,,,,,,,,
1991-11-01,,,,,,138.37,137.76,546.02,,,,139.58,,,,139.85,,,,,,,,,,
1991-11-04,,,,,,138.06,137.65,544.9,,,,139.28,,,,139.41,,,,,,,,,,
1991-11-05,,,,,,137.77,137.51,543.94,,,,139.03,,,,139.08,,,,,,,,,,
1991-11-06,,,,,,137.91,137.59,544.44,,,,139.17,,,,139.2,,,,,,,,,,
1991-11-07,,,,,,138.34,137.87,546.03,,,,139.61,,,,139.67,,,,,,,,,,
1991-11-08,,,,,,138.68,138.08,547.42,,,,139.96,,,,140.16,,,,,,,,,,
1991-11-11,,,,,,138.8,138.21,547.97,,,,140.1,,,,140.32,,,,,,,,,,
1991-11-12,,,,,,139.2,138.39,549.12,,,,140.39,,,,140.73,,,,,,,,,,
1991-11-13,,,,,,138.88,138.25,548.07,,,,140.12,,,,140.35,,,,,,,,,,
1991-11-14,,,,,,139.21,138.63,549.46,,,,140.45,,,,140.71,,,,,,,,,,
1991-11-15,,,,,,139.22,138.66,549.5,,,,140.46,,,,140.67,,,,,,,,,,
1991-11-18,,,,,,139.49,138.87,550.72,,,,140.79,,,,141.03,,,,,,,,,,
1991-11-19,,,,,,139.39,138.92,550.32,,,,140.65,,,,140.84,,,,,,,,,,
1991-11-20,,,,,,139.14,138.81,549.38,,,,140.4,,,,140.51,,,,,,,,,,
1991-11-21,,,,,,139.24,138.84,549.54,,,,140.42,,,,140.57,,,,,,,,,,
1991-11-22,,,,,,139.02,138.73,548.72,,,,140.22,,,,140.22,,,,,,,,,,
1991-11-25,,,,,,139.06,138.81,548.95,,,,140.27,,,,140.31,,,,,,,,,,
1991-11-26,,,,,,139.14,138.88,549.28,,,,140.36,,,,140.39,,,,,,,,,,
1991-11-27,,,,,,139.24,138.83,549.49,,,,140.45,,,,140.47,,,,,,,,,,
1991-11-29,,,,,,139.5,138.94,550.21,,,,140.58,,,,140.77,,,,,,,,,,
1991-11-30,,,,,,139.53,138.98,550.35,,,,140.61,,,,140.8,,,,,,,,,,
1991-12-02,,,,,,139.92,139.26,552.02,,,,141.07,,,,141.28,,,,,,,,,,
1991-12-03,,,,,,140.05,139.36,552.47,,,,141.19,,,,141.44,,,,,,,,,,
1991-12-04,,,,,,140.65,139.95,554.83,,,,141.76,,,,142.11,,,,,,,,,,
1991-12-05,,,,,,140.75,140.01,555.05,,,,141.81,,,,142.2,,,,,,,,,,
1991-12-06,,,,,,140.95,140.09,555.44,,,,141.9,,,,142.38,,,,,,,,,,
1991-12-09,,,,,,141.17,140.27,556.35,,,,142.15,,,,142.57,,,,,,,,,,
1991-12-10,,,,,,141.32,140.46,557.02,,,,142.31,,,,142.75,,,,,,,,,,
1991-12-11,,,,,,141.18,140.45,556.59,,,,142.19,,,,142.57,,,,,,,,,,
1991-12-12,,,,,,141.37,140.57,557.3,,,,142.37,,,,142.82,,,,,,,,,,
1991-12-13,,,,,,141.54,140.66,557.75,,,,142.47,,,,143.01,,,,,,,,,,
1991-12-16,,,,,,141.45,140.64,557.42,,,,142.39,,,,142.86,,,,,,,,,,
1991-12-17,,,,,,141.57,140.76,558.13,,,,142.58,,,,143.08,,,,,,,,,,
1991-12-18,,,,,,141.6,140.79,558.17,,,,142.58,,,,143.12,,,,,,,,,,
1991-12-19,,,,,,141.91,140.94,559.26,,,,142.87,,,,143.45,,,,,,,,,,
1991-12-20,,,,,,142.87,141.59,563.09,,,,143.89,,,,144.59,,,,,,,,,,
1991-12-23,,,,,,143.3,142.09,564.77,,,,144.24,,,,145.01,,,,,,,,,,
1991-12-24,,,,,,143.36,142.1,564.88,,,,144.26,,,,145.09,,,,,,,,,,
1991-12-26,,,,,,143.52,142.29,565.69,,,,144.47,,,,145.32,,,,,,,,,,
1991-12-27,,,,,,143.61,142.35,565.93,,,,144.5,,,,145.39,,,,,,,,,,
1991-12-30,,,,,,144.04,142.53,567.37,,,,144.88,,,,145.89,,,,,,,,,,
1991-12-31,,,,,,144.19,142.84,568.73,,,,145.26,,,,146.18,,,,,,,,,,
1992-01-02,,,,,,143.85,142.59,567.23,,,,144.89,,,,145.7,,,,,,,,,,
1992-01-03,,,,,,143.73,142.53,566.88,,,,144.8,,,,145.63,,,,,,,,,,
1992-01-06,,,,,,143.96,142.69,567.64,,,,145.0,,,,145.84,,,,,,,,,,
1992-01-07,,,,,,144.32,142.91,568.93,,,,145.34,,,,146.19,,,,,,,,,,
1992-01-08,,,,,,144.4,142.96,569.1,,,,145.38,,,,146.25,,,,,,,,,,
1992-01-09,,,,,,144.24,142.93,568.55,,,,145.21,,,,146.07,,,,,,,,,,
1992-01-10,,,,,,143.9,142.78,567.43,,,,144.9,,,,145.77,,,,,,,,,,
1992-01-13,,,,,,143.42,142.5,565.53,,,,144.38,,,,145.23,,,,,,,,,,
1992-01-14,,,,,,143.0,142.2,563.98,,,,143.99,,,,144.82,,,,,,,,,,
1992-01-15,,,,,,142.99,142.29,564.16,,,,144.02,,,,144.85,,,,,,,,,,
1992-01-16,,,,,,142.55,142.06,562.55,,,,143.6,,,,144.3,,,,,,,,,,
1992-01-17,,,,,,142.61,142.14,562.69,,,,143.63,,,,144.27,,,,,,,,,,
1992-01-20,,,,,,142.98,142.44,564.21,,,,144.03,,,,144.72,,,,,,,,,,
1992-01-21,,,,,,143.32,142.66,565.29,,,,144.31,,,,144.98,,,,,,,,,,
1992-01-22,,,,,,143.08,142.49,564.3,,,,144.04,,,,144.69,,,,,,,,,,
1992-01-23,,,,,,142.78,142.33,563.14,,,,143.73,,,,144.32,,,,,,,,,,
1992-01-24,,,,,,142.38,142.12,561.89,,,,143.4,,,,143.98,,,,,,,,,,
1992-01-27,,,,,,142.4,141.91,561.8,,,,143.44,,,,144.04,,,,,,,,,,
1992-01-28,,,,,,142.83,142.22,563.47,,,,143.87,,,,144.51,,,,,,,,,,
1992-01-29,,,,,,142.5,141.97,562.03,,,,143.47,,,,144.01,,,,,,,,,,
1992-01-30,,,,,,142.17,142.02,561.29,,,,143.28,,,,143.72,,,,,,,,,,
1992-01-31,,,,,,142.28,142.18,561.97,,,,143.52,,,,143.77,,,,,,,,,,
1992-02-03,,,,,,142.04,142.05,560.92,,,,143.23,,,,143.41,,,,,,,,,,
1992-02-04,,,,,,142.31,142.32,562.27,,,,143.59,,,,143.82,,,,,,,,,,
1992-02-05,,,,,,142.65,142.56,563.55,,,,143.92,,,,144.21,,,,,,,,,,
1992-02-06,,,,,,142.86,142.7,564.35,,,,144.13,,,,144.44,,,,,,,,,,
1992-02-07,,,,,,143.01,142.82,564.93,,,,144.28,,,,144.61,,,,,,,,,,
1992-02-10,,,,,,142.92,142.88,564.76,,,,144.25,,,,144.41,,,,,,,,,,
1992-02-11,,,,,,142.78,142.82,564.2,,,,144.09,,,,144.25,,,,,,,,,,
1992-02-12,,,,,,142.74,142.84,564.2,,,,144.09,,,,144.28,,,,,,,,,,
1992-02-13,,,,,,142.05,142.21,561.15,,,,143.28,,,,143.4,,,,,,,,,,
1992-02-14,,,,,,141.85,142.12,560.65,,,,143.18,,,,143.2,,,,,,,,,,
1992-02-18,,,,,,141.62,142.03,559.71,,,,142.92,,,,142.85,,,,,,,,,,
1992-02-19,,,,,,141.78,142.14,560.31,,,,143.09,,,,143.04,,,,,,,,,,
1992-02-20,,,,,,141.99,142.33,561.27,,,,143.35,,,,143.32,,,,,,,,,,
1992-02-21,,,,,,141.68,142.12,559.99,,,,142.98,,,,142.92,,,,,,,,,,
1992-02-24,,,,,,141.63,142.15,559.96,,,,142.96,,,,142.91,,,,,,,,,,
1992-02-25,,,,,,141.84,142.35,561.07,,,,143.28,,,,143.24,,,,,,,,,,
1992-02-26,,,,,,142.25,142.62,562.56,,,,143.67,,,,143.71,,,,,,,,,,
1992-02-27,,,,,,142.52,142.93,563.95,,,,143.98,,,,144.12,,,,,,,,,,
1992-02-28,,,,,,142.88,143.28,565.56,,,,144.41,,,,144.54,,,,,,,,,,
1992-02-29,,,,,,142.92,143.31,565.69,,,,144.44,,,,144.57,,,,,,,,,,
1992-03-02,,,,,,142.51,143.21,564.25,,,,144.02,,,,144.11,,,,,,,,,,
1992-03-03,,,,,,142.12,142.99,562.86,,,,143.65,,,,143.62,,,,,,,,,,
1992-03-04,,,,,,142.21,143.09,563.39,,,,143.8,,,,143.79,,,,,,,,,,
1992-03-05,,,,,,141.91,142.85,561.98,,,,143.41,,,,143.39,,,,,,,,,,
1992-03-06,,,,,,141.96,142.92,562.32,,,,143.51,,,,143.48,,,,,,,,,,
1992-03-09,,,,,,142.34,143.22,563.82,,,,143.92,,,,143.9,,,,,,,,,,
1992-03-10,,,,,,142.6,143.45,565.0,,,,144.22,,,,144.27,,,,,,,,,,
1992-03-11,,,,,,142.08,143.08,562.83,,,,143.66,,,,143.6,,,,,,,,,,
1992-03-12,,,,,,141.4,142.62,560.08,,,,142.92,,,,142.75,,,,,,,,,,
1992-03-13,,,,,,140.89,142.27,557.97,,,,142.35,,,,142.14,,,,,,,,,,
1992-03-16,,,,,,141.0,142.4,558.64,,,,142.52,,,,142.34,,,,,,,,,,
1992-03-17,,,,,,141.31,142.32,559.77,,,,142.92,,,,142.79,,,,,,,,,,
1992-03-18,,,,,,141.44,142.46,560.21,,,,143.0,,,,142.86,,,,,,,,,,
1992-03-19,,,,,,141.81,142.72,561.68,,,,143.4,,,,143.29,,,,,,,,,,
1992-03-20,,,,,,141.37,142.4,559.84,,,,142.92,,,,142.69,,,,,,,,,,
1992-03-23,,,,,,141.54,142.54,560.47,,,,143.09,,,,142.86,,,,,,,,,,
1992-03-24,,,,,,142.11,142.95,562.75,,,,143.69,,,,143.57,,,,,,,,,,
1992-03-25,,,,,,142.42,143.17,563.92,,,,144.0,,,,143.92,,,,,,,,,,
1992-03-26,,,,,,142.24,143.03,563.01,,,,143.76,,,,143.61,,,,,,,,,,
1992-03-27,,,,,,142.34,143.1,563.43,,,,143.87,,,,143.76,,,,,,,,,,
1992-03-30,,,,,,142.6,143.33,564.95,,,,144.4,,,,144.27,,,,,,,,,,
1992-03-31,,,,,,142.77,143.35,565.22,,,,144.46,,,,144.56,,,,,,,,,,
1992-04-01,,,,,,143.31,143.78,567.64,,,,145.11,,,,145.31,,,,,,,,,,
1992-04-02,,,,,,143.31,143.77,567.5,,,,145.06,,,,145.26,,,,,,,,,,
1992-04-03,,,,,,143.72,144.08,569.17,,,,145.51,,,,145.73,,,,,,,,,,
1992-04-06,,,,,,143.92,144.26,569.95,,,,145.72,,,,145.92,,,,,,,,,,
1992-04-07,,,,,,143.89,144.24,569.81,,,,145.68,,,,145.88,,,,,,,,,,
1992-04-08,,,,,,143.84,144.21,569.57,,,,145.63,,,,145.78,,,,,,,,,,
1992-04-09,,,,,,144.25,144.53,571.15,,,,146.06,,,,146.2,,,,,,,,,,
1992-04-10,,,,,,144.39,144.64,571.68,,,,146.19,,,,146.36,,,,,,,,,,
1992-04-13,,,,,,144.67,144.9,572.92,,,,146.52,,,,146.69,,,,,,,,,,
1992-04-14,,,,,,144.64,144.86,572.61,,,,146.43,,,,146.59,,,,,,,,,,
1992-04-15,,,,,,144.6,144.83,572.44,,,,146.38,,,,146.55,,,,,,,,,,
1992-04-16,,,,,,144.06,144.43,570.23,,,,145.8,,,,145.91,,,,,,,,,,
1992-04-20,,,,,,143.45,144.0,567.78,,,,145.15,,,,145.16,,,,,,,,,,
1992-04-21,,,,,,143.51,144.09,568.16,,,,145.26,,,,145.24,,,,,,,,,,
